item,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2146,0.730632484,0.249518067,0.391942412,0.204586729,0.806221664,0.726957321,-0.512825966,0.147214875,0.463218063,0.795783043,-0.829281092,0.141716093,-0.08241725,0.11481937,-0.128240258,0.053828135,-0.546429992,-0.334914804,0.084259726,0.194721684,-0.12146683,-1.067626953,-0.635371685,-0.007165391,-0.200007647,-0.758100152,0.642365515,-0.481903106,-0.230119735,-0.218146443,-0.345359325,0.388454616
560,0.562983274,0.037242662,0.485222399,0.376859426,0.138734266,0.324932963,-0.690910399,-0.191900045,-0.271132886,0.091777638,0.113748424,-0.511944771,-0.366364896,0.109249681,0.1123695,-1.018297553,-0.812553525,-0.527721465,-0.578532636,-0.068086445,-0.087749422,0.441025764,0.210040957,1.07030201,0.36275056,-0.379576325,0.154511333,0.956699789,-0.200991571,0.172321931,0.673214138,-0.026562948
2121,0.640767932,0.367120624,0.017562997,0.457540601,0.404834121,-0.314054847,-0.997368753,-0.094086617,0.803735197,0.353375882,-0.272014529,0.56432122,0.111336604,0.207277045,0.070059597,0.147283688,-0.78722477,0.07581152,0.125882089,0.652772248,-0.24181278,-0.931660295,-0.743968129,-0.044699512,-0.075996466,-0.478903979,0.877442777,-0.036359999,-0.767301142,-0.971080005,-0.118483484,-0.545846522
2639,1.159680247,0.295018137,0.193633646,0.327389956,0.317572623,0.278614014,-0.454699278,0.171055913,0.542616308,0.519792736,0.277780473,0.277455986,0.335461676,-0.597446322,-0.263560653,-0.1604826,-0.805505037,-0.574870169,0.315832436,-0.395894229,-0.320124239,-0.275425315,-0.101893201,0.210969642,-0.182766095,-0.862053752,0.32244873,-0.529506087,-0.052490421,-0.836705744,0.385731816,0.645425737
3005,-0.089941442,0.843683541,-0.381103158,-0.011691567,0.744781494,1.149927258,-0.949505746,-0.06090815,0.571508884,0.377256572,-0.678298712,0.193075374,0.20520699,-0.022129757,-0.128035069,-0.739300907,-0.354362398,-0.908824682,0.218136922,-0.004816385,0.467856914,-1.033753037,-0.808259726,0.044118546,-0.354681343,-1.307227731,0.482110798,-0.63365984,-0.472265393,-0.019118469,0.045655366,-0.212705761
2625,0.302510947,0.396246374,-0.469568521,-0.071952462,0.293095827,1.043893099,-0.751379073,0.128525391,0.52685082,0.342032552,-0.680847883,0.695833087,0.577772141,-0.100150943,0.055865765,-0.590299249,-0.366525978,-0.989850104,0.292065352,-0.652876079,0.13760379,-0.705578148,-0.046238337,-0.198521882,-0.192309618,-1.596764684,0.102085657,-0.839324474,-0.375119746,-0.104163572,0.727819979,-0.026656112
3604,0.321062237,0.535533726,0.139268458,0.533489108,0.779840767,0.192933425,0.395683825,-0.049386449,0.686569154,0.767276824,-0.104132399,0.202552497,0.551331103,0.539819479,-0.192201301,0.426303655,-1.327429771,-0.518673003,-0.657793641,-0.019158646,-0.545413792,-0.476190001,-0.583975434,0.460379601,-0.25401637,0.199133366,0.540356338,-0.537693799,-0.693178892,-0.650182247,-0.099448331,0.149127007
3484,0.920168817,0.681207061,0.3961851,0.557768226,0.99779439,0.292000264,-0.137285724,-0.70172596,0.542138875,-0.166889951,-0.350418687,0.067617573,0.541092455,0.121787548,-0.377298683,0.706495047,-0.563699126,-0.565170586,-0.036532328,-0.21537596,-0.547582924,-0.055418633,-0.407525361,-0.799162984,-0.052040987,0.191037193,0.177998662,0.061928105,-0.236203432,-0.630756557,0.519074261,0.183420107
3177,0.429808646,1.112625718,0.256878823,0.024902301,0.298558682,-0.016638676,-0.502732098,-0.596684754,0.269952893,0.35586983,-0.454810232,0.004536153,0.677672803,-0.262572736,-0.229087308,0.31379205,-1.041135669,-0.657271802,0.055743083,0.115751289,-0.149762511,0.158238456,-0.402519792,-0.000334964,0.712701201,-1.04747057,-0.040119197,0.166866004,-0.53797996,-0.516781867,0.012046935,0.606701434
2075,0.384869039,0.110563055,0.610818088,0.036375966,-0.203668281,0.634664834,-0.865443528,-0.801762521,0.726713538,0.34708482,-0.056431249,0.549637675,0.100494757,0.52648592,-0.910178185,0.304288775,-0.122331485,-0.761962235,0.316474825,-0.364763349,-0.020815991,-0.459597051,-0.117300577,-0.483615398,0.463787615,-1.000498295,-0.170546338,0.18660529,0.117879912,-0.005618962,0.778595865,0.321978241
2079,-0.164543912,0.866390944,0.648626626,0.203927234,-0.364688903,0.17348063,-1.337713838,-0.819696665,0.33657372,-0.016423739,0.170246929,0.210642189,0.198418155,-0.206924632,-0.77976042,-0.019498261,-0.187410012,-0.394711137,0.458917975,-0.375180036,0.226613358,0.127315149,-0.579484642,-0.234812722,0.205526203,-0.176158845,-0.057632033,-0.208777025,0.149935216,-0.145788118,1.388681769,0.307371706
1719,0.322017729,1.074633121,0.58237642,-0.218110204,1.12876606,0.382223636,-0.332628697,-0.606995523,0.078699596,0.125565201,-0.510881305,0.739417195,-0.047635332,0.436468542,0.528045475,0.876738191,-0.479819626,-0.215066507,0.305721641,-0.475338906,-0.066058777,0.088061363,0.725234032,0.231643707,-0.189254493,-0.538819909,0.190261066,0.385947973,-0.488398105,-0.840167046,0.080266163,0.623739362
1006,0.369764507,0.797174871,0.109832317,0.041339736,0.177216813,-0.395541549,-0.734835386,-0.731156826,-0.220311686,0.161754861,0.340268552,0.036375787,-0.543263853,0.52812928,-0.99986124,-0.711837769,-0.104096971,-0.540358484,0.978386104,-0.732536614,0.276521295,0.263969868,-0.217973739,-0.381632,0.167910948,-0.501587451,0.5919047,-0.368521422,-0.028091153,-0.401570469,0.845692635,0.305204719
2193,0.344947904,0.07582882,0.054859947,0.470240146,0.32329604,-0.645017326,-1.063670278,-0.525835931,0.748589456,0.487448424,0.000919456,0.876203477,0.409407079,-0.30183059,-0.255454868,0.100027777,-0.528428555,0.38699311,-0.167990953,0.160374805,-0.230251223,-0.301149189,0.042939194,-0.220261618,0.051152617,-0.582764566,0.387103081,0.348895401,0.077413611,-0.542898178,0.476403415,0.182403669
2195,-0.242373481,0.40182519,-0.029391117,0.929031432,0.242744565,-0.266277224,-1.287296414,-0.415971905,0.380567193,0.260920018,-0.11343208,0.505079925,0.203093782,-0.71272254,-0.358768016,-0.168821678,-0.120347537,0.218597338,-0.249320313,-0.021654101,-0.117094502,0.527363896,0.095047832,-0.08602345,-0.15119116,-0.356480449,0.329860091,-0.052442759,-0.024721822,-0.7240538,0.77549392,0.206768006
1852,0.303555876,0.268858552,0.206963897,0.34636578,0.041633632,0.094637848,-0.760804832,-0.000533478,-0.60849309,0.74025017,0.235279337,-0.075581275,0.270310462,0.184959799,0.059383936,-0.11261148,-0.304462284,-0.301280648,0.505994618,-0.828368425,0.55188179,0.565278053,1.009048939,-0.296880245,-0.622495532,0.087971091,-0.164145976,0.323597461,0.098799951,0.002253152,1.53356421,-0.098930098
3012,-0.442886561,0.218695745,-0.384224057,-0.411500543,-0.528080165,0.768171728,-1.326441288,-0.199885637,0.893365502,1.277984381,-0.771722794,-0.277552634,0.050232749,0.343762606,0.803043962,0.687488973,-0.472829282,0.917835534,0.886806309,-0.760116935,0.471363217,-1.145924091,-0.500647485,0.366235673,0.405541033,-0.317205995,1.640719056,-0.475039929,-0.43052575,-0.238579988,0.253060639,-0.061568581
2895,-0.401740104,0.679188073,0.355485737,-0.460778564,0.066933736,0.663321793,-0.721148014,-0.286949456,0.561118305,1.017531037,-0.49136892,-0.703560472,-0.198054641,0.281689048,0.325284868,0.584338665,-0.629672348,0.905162096,0.882290244,-0.906179965,-0.00579961,-0.665895164,-0.506614804,0.667732775,-0.134047955,-0.189667046,1.170131326,-0.198361278,-0.344610304,-0.30331406,-0.107776552,0.485876679
3013,-1.026727676,0.272818714,-0.381072044,-0.338297039,-0.270185471,1.131389976,-0.892760813,-0.325499117,0.565593839,1.603247881,-0.700074971,-0.474776953,0.024094258,0.311079055,0.433736145,0.413388699,-0.562886953,0.928544044,0.341538012,-0.623575687,-0.165187716,-1.132386804,-0.615423501,0.668871045,0.149401054,-0.092611268,1.352431536,-0.277765334,-0.541721404,-0.174974129,0.358040601,-0.076338753
4267,-1.020035505,0.677082062,-0.305931777,0.112992063,-0.544285834,1.003135681,-1.305228233,-0.363203138,0.440026164,1.00481689,-0.462959528,-0.713101149,0.118931018,-0.098152146,0.319858372,0.533712804,-0.214050964,0.663808823,0.29586792,-0.990546107,0.110308155,-0.641842008,-0.570746779,0.47224319,0.613201201,0.044782449,1.080511332,-0.586405158,-0.378279388,-0.294949919,0.298844218,-0.289571613
1222,0.079042114,-0.250939131,-0.678316951,0.241076648,-0.471155524,1.037688971,0.154107422,-0.246988267,0.364586622,1.139963865,-0.179793313,0.353785604,0.22156471,0.77740556,1.055032134,-1.117551088,-0.867300093,0.299891233,0.476851434,0.427391946,0.026547443,0.458983511,0.446245372,0.157635301,-0.190583274,0.092542879,0.878981233,0.596677601,0.03876102,-0.335262656,0.733827591,0.220042393
2553,-0.438864648,0.309139043,-0.494601309,0.69904393,0.488669544,0.28451696,-0.513989031,-0.534253061,0.475370377,0.057422407,-0.057286512,-0.245532185,-0.141202018,0.67694217,0.566411555,-0.359688342,-0.520779371,0.907074571,0.016718389,-0.10448774,0.657681286,-0.917767584,-0.57610023,0.385172158,-0.127281323,-0.021842875,1.115245461,0.355091631,0.053435128,-0.554716527,-0.266868353,-0.002529386
4307,-0.733747005,-0.381127656,-0.82829237,0.446191043,0.852577448,0.634933949,-0.276499689,-0.585721433,0.473485738,0.469113976,-0.177651078,-0.05172731,0.102251604,0.526266277,0.271782041,-0.247322246,-0.330883682,0.465942413,0.192248315,-0.178112268,0.047431137,-1.412463784,-0.562988043,0.469271153,-0.222171783,0.181864306,1.149598479,0.391637117,0.065425478,-0.352026284,0.138289154,-0.210525632
3990,1.003685236,-0.186745018,0.241591617,0.564630508,0.783228278,0.24641864,-0.32470873,-0.355276942,0.060970217,0.184973121,-0.202166677,0.405444652,0.761085451,0.389886171,0.087618254,-0.003538333,0.51347369,0.506738663,0.290427148,-0.604430139,0.012034159,-0.457438648,-0.233187318,-0.346262991,0.274742395,0.418574423,0.29253307,0.171655893,-0.139626041,0.297353625,1.139335752,-0.470779002
266,0.279789627,-0.441115528,-0.003382327,0.445571154,0.491663456,0.696995378,-0.41583845,-0.245126158,0.541481137,0.424432665,0.425391823,-0.471804112,-0.066671401,0.596148252,-0.129021838,-0.241088048,-0.400241315,-0.227617607,-0.286177218,0.205815598,-0.780060053,0.636979699,0.251630694,0.0387646,-0.12936753,-1.31714642,-0.20421657,0.138083398,-0.702647865,-0.446374625,0.386320949,0.465179384
1426,-0.618000269,0.095694423,-0.81584543,0.585953534,0.856302619,0.418520451,-0.457549393,-0.469588041,0.621702075,-0.034130543,0.171509489,-0.234283388,0.053077895,0.805327952,0.371296346,-0.18181932,-0.367151111,0.60305351,0.173929408,-0.167135313,0.365416408,-0.961792409,-0.578607619,0.58194083,-0.145048991,0.082224227,1.53798151,0.192228332,-0.120296404,-0.33796981,-0.092797339,-0.149006665
3488,-0.887424231,0.154805988,-0.010761421,-0.096285619,0.046949174,0.643351018,-0.717767775,-0.695427954,0.075897492,1.263396144,-0.546340287,-0.042694129,-0.363492072,0.512234807,0.874591768,-0.238801762,-0.046693612,0.802907526,0.612037599,-0.579534054,-0.779434919,-0.851782262,-0.735134184,0.949459016,-0.500492215,-0.208333641,0.451708168,-0.006084211,-0.401670963,0.23836118,0.683454812,0.108493641
3894,-0.736207783,0.013210144,-1.014344215,0.889836848,0.713914633,0.630740583,-0.242209628,-0.547554195,0.204044685,0.422830135,-0.147311002,-0.150825411,0.083879679,0.489934534,0.112906739,-0.501847982,-0.709595919,0.674858034,-0.185313985,-0.525047064,-0.04568674,-0.840409875,-0.669974625,0.884556472,-0.795913279,0.124020629,0.795059025,-0.069759734,-0.065766804,-0.089116126,0.188292533,-0.283755004
2141,-0.207240939,0.045821276,-0.741426289,0.301079333,0.62760067,0.589581132,-0.369770169,-0.682361603,0.615501881,0.129181102,-0.493101299,-0.489254147,-0.220942289,0.815915942,0.600837708,-0.345520407,-0.712347686,0.608228087,-0.030227156,-0.576687098,0.549425185,-0.891327262,-0.501092792,0.441370487,-0.561715424,-0.018429939,0.796169817,0.503144085,-0.149741903,-0.069171496,-0.397893578,0.274256468
4102,-0.783621192,-0.135881901,-0.493944973,0.801058352,0.427955896,0.793573201,-0.815926433,-0.523805082,0.160361126,0.340197951,-0.444346637,-0.645416021,-0.222327024,0.345042706,0.357976973,-0.541971266,-0.347490042,0.731128991,-0.043747615,-0.839631498,0.293555379,-0.744394958,-0.304595679,0.63735646,-0.442705065,0.435259908,1.084542871,-0.099582814,-0.169401556,-0.416324228,-0.033439349,-0.425434262
3238,-0.62547493,-0.22850059,-0.735923052,0.700856924,0.695175231,0.790854454,-0.408241391,-0.575982034,0.1003571,0.503930748,-0.060341906,-0.346278965,-0.335874319,0.68328774,0.110651098,-0.139526278,0.03931506,0.566155076,0.0042337,-0.608964741,0.80465281,-1.001461744,-0.191035628,0.343943506,-0.359159231,0.118545249,1.029940844,0.455751121,-0.033582438,-0.250615031,-0.031316709,0.189808011
4136,-0.827151954,-0.166806281,-0.730073273,0.725890398,0.786863029,1.014506578,-0.418926924,-0.75428468,0.128003597,0.203303829,-0.17849566,-0.242680162,-0.116704017,1.018494129,0.038843699,-0.069852144,-0.292639315,0.494213969,-0.28993988,-0.607085645,0.233179316,-0.884526849,-0.368200392,0.474434972,-0.700308979,0.066747464,0.961817324,0.268080533,-0.196108863,-0.203311205,-0.103713028,0.339612573
823,-0.0476841,-0.037984479,-0.304886401,0.426595062,0.764232099,0.542815328,-0.307197779,-0.296149373,0.342800319,0.159633875,-0.360085547,-0.487444133,-0.239837945,0.588013649,0.149748757,0.046038084,-0.732233047,0.258714825,0.451464832,-0.670923233,0.46777162,-0.830587149,-0.621629,0.483185321,-0.695449293,0.120787419,0.763933539,0.31160593,-0.025870703,-0.364326388,-0.244140685,0.001624355
2335,-0.111997105,0.285987526,0.379460692,-0.066969633,0.413971126,0.448336899,-0.603304267,-0.531321645,0.418209136,0.550336003,-0.58203882,-0.517413199,-0.511107802,0.411575198,0.930307865,0.18621923,-0.714601696,0.56946671,0.782702029,-0.762441576,-0.954370737,-0.569606602,-0.681912482,0.765863657,-0.490943104,-0.241379037,0.397001356,-0.153616592,-0.407584786,0.244198009,0.465875924,0.522264361
4196,-0.488614649,0.13540554,-0.342135429,0.335977793,1.092401147,0.652705193,-0.365794629,-0.342377573,0.129646048,0.066080816,0.340147585,-0.670105577,-0.150849983,0.505585849,0.337274432,-0.200673431,-0.276212037,0.427379072,0.147390857,-0.541680634,0.422407359,-0.949843943,-0.77683568,0.556285381,-0.495822281,0.548836708,1.107654452,0.281150311,0.085414425,-0.29316166,0.141005173,0.580366015
717,0.280537248,0.401134789,0.030238749,0.475199431,0.272654057,0.685825825,-1.171242356,-0.217896342,-0.353210181,0.594424903,0.0349534,0.02174665,-0.239242673,0.356907696,-0.434196264,-0.558798552,-0.044354476,-0.356025606,1.272956729,-0.35010004,0.837899148,0.104768343,0.252989292,0.7332232,-0.807919919,-1.092535734,0.069225334,-0.199955627,-0.861324906,0.172420472,-0.002271393,0.334518582
767,0.767983854,0.277995229,-0.589747965,-0.60174948,0.515998185,0.618245184,0.001982129,-0.867178202,0.109128028,0.29758814,-0.657576799,-0.607969046,-0.09279716,-0.286761582,0.600190699,-0.44974488,-0.383152068,0.433832854,-0.660319209,-0.258121878,0.637106895,-0.401444793,-0.364013225,-0.920265198,-0.208948866,-0.017433614,0.660657406,1.026734352,-0.367613941,0.240125552,0.582982719,-0.02007273
765,0.264390439,-0.202371344,-0.540596664,-0.375383317,0.318444669,0.936966002,-0.10448017,-0.996827841,-0.123314314,0.527402461,-0.039915644,-0.35956046,-0.040668923,-0.182277411,0.313650399,-0.528524458,0.03533775,0.368888319,-0.66377598,0.041571237,0.388062984,-0.59408617,-0.20888707,-0.665844738,-0.205674857,-0.184886456,0.283206433,0.962648273,-0.473269433,-0.063716747,1.100836039,-0.282727152
4204,-0.220079765,0.493592173,0.197613686,0.014166508,0.42768541,0.406719208,-0.278070569,-0.238638058,-0.428423375,0.67228055,-0.623106837,0.497733891,0.149172619,0.350787014,0.543825269,0.452467978,0.570975065,0.14775534,0.300466418,-0.532272995,0.45484063,0.067654513,0.804400146,0.315038562,0.181772888,-0.501245558,-0.032075312,0.740246534,-0.341457754,-0.488739341,1.122012019,0.234621286
1416,0.766273856,0.841259241,-0.188431129,-0.085729681,0.241086572,0.110524327,-0.503123999,-1.524172902,0.077226549,-0.04693523,0.517760336,0.640953779,0.767244995,0.10768009,0.167182535,0.100636266,-0.319658041,0.755483925,0.224327594,0.056280285,0.37678349,-0.219522089,-0.100592211,-0.214128107,0.583815396,-0.558310032,0.634270906,0.346583098,-0.088900007,-0.054275524,0.419916987,-0.093021646
229,0.29677999,0.067218512,0.28225857,0.26985842,-0.654090106,0.289472133,-0.352718472,-0.219603807,-0.460650891,0.417628407,-0.131370202,-0.485591531,0.763514638,1.338540673,0.907770813,-0.424996644,-1.253015637,0.332375824,0.549311817,0.018315826,0.119765565,0.44032836,0.1421597,-0.156221762,0.189791933,-0.128070131,1.248860598,0.857600272,-0.165790141,-0.793572843,0.002529974,-0.175418168
2415,1.054983854,-0.445763469,-0.029503465,0.496011466,0.505548716,0.206485555,-0.573254526,-0.39486447,0.653423071,0.39705494,0.199460104,0.275496423,0.087488756,0.357720882,-0.155947864,0.250207424,-0.561775208,-0.248676598,0.170673892,0.238947913,-0.611849427,-0.503049672,0.03830792,0.036452953,-0.14526552,-0.258541644,-0.105559491,-0.136156157,-0.844895959,-0.945712626,0.228940487,-0.516764581
4236,-0.260915786,0.107657015,0.843290389,-0.04939159,0.601121843,-0.698565602,-0.60495007,-0.971040666,0.328213155,0.202768892,-0.15776962,0.107568592,0.091133088,0.400705636,1.06483531,-0.132899955,0.183174759,0.224481329,-0.238726497,-0.541495204,-0.466573268,-0.830589712,-0.144369081,0.034441389,0.14432323,-0.164478004,0.617805183,0.235053107,-0.403382272,-0.15616779,0.777651668,0.248860791
4209,-0.186260179,0.218876839,0.446574003,0.622811258,0.658042133,0.56813556,-0.240614995,-0.305903912,-0.154498473,0.556340098,-0.462853134,-0.21487911,0.822311699,-0.088696674,-0.015834186,-0.459011763,-0.143438369,-0.109207444,-1.136863589,-0.92177999,-0.602402568,0.155475557,-0.130928904,0.468711734,0.141026184,0.430901468,0.439039797,-0.003671439,-0.189948425,-0.649850309,0.477363497,-0.618799508
783,-0.05412066,0.831365764,-0.148043811,-0.570597291,-0.287099779,0.497760624,-0.672443509,-0.032838568,0.446667045,1.438915014,-0.198766753,-0.678667426,-0.390660942,-0.078013852,0.438849062,-0.236506194,-0.564265728,0.401611656,0.918848932,-0.305375189,-0.127976209,-0.942848325,-0.792858779,1.007257581,0.038525358,-0.344797522,1.295833588,-0.539491594,-0.477836102,0.034187052,0.152091116,0.482518554
1284,0.845348656,1.152631998,0.072528511,0.434410691,0.754263639,0.234634817,-0.249057367,-0.593586981,0.645468235,0.444189936,0.451871455,0.023218969,0.282482147,0.452382386,-0.288596839,0.667574763,-0.542255044,0.186859667,0.075546443,-0.404447019,-0.541284144,0.748421848,-0.303593606,-0.261082262,0.200922549,-0.647891343,0.006343093,0.212096527,-0.286389083,-0.141829535,0.08571656,0.789837062
1913,0.444120526,0.526263237,-0.183433354,0.211089119,0.568288863,-0.196333468,-0.914117575,-0.138522133,-0.02300185,0.248334125,0.179852366,-0.612304747,-0.539465368,0.264275551,-1.255252004,-0.36758703,-0.091152236,-0.413159847,0.793976367,0.066261671,-0.017321983,-0.365472168,-0.829512894,0.235985696,-0.026735136,-0.167128906,0.713336945,0.298227459,-0.506421983,-0.258538306,0.572076976,0.083869345
2868,0.81140852,-0.124120906,0.116750076,0.384342521,1.098472357,0.161321461,-0.421310693,-0.235333845,0.250235289,0.161074057,-0.581938565,-0.240620986,-0.049115453,-0.536589861,-0.204710588,0.478040397,-0.588312268,0.225082979,-0.264240414,-0.478029281,-0.127526909,-0.051387973,-0.061526142,-0.649580896,0.214450404,0.603505671,0.432339221,0.399663389,0.187411413,0.061056778,1.482108593,0.530325294
67,0.580839872,-0.405182511,-0.177105993,0.509333849,0.17012316,0.998812437,0.448194325,-0.229600087,-0.078528926,1.357659101,0.269289821,0.363938928,0.480168015,0.676555216,1.005665064,-0.134437338,-0.854170322,-0.065352313,0.17164731,0.010971203,-0.039950512,0.48813656,0.604168415,0.194292262,0.032745346,-0.1678482,0.267388254,-0.059434529,0.321075737,-0.018603295,0.651618421,-0.130941913
2343,0.243045852,0.268172204,0.639941573,0.035845954,0.590970755,0.664251268,-0.956029475,-0.472483575,0.478725046,0.871691644,-0.06295079,1.236211181,0.350609094,0.315374881,0.089347281,0.622660041,0.052091949,-0.298749447,-0.06825348,-0.020327313,0.514169157,-0.770058572,0.182126373,0.815845966,0.445343733,-0.627420843,0.26500535,-0.418797761,-0.489771783,-0.271718472,-0.065456375,0.295355201
2479,0.602970243,0.521511853,0.144506022,-0.137136489,0.111404568,-0.146541521,-0.580208361,0.23150605,-0.489657789,0.869633257,0.244745642,0.04572621,1.220698118,0.712222517,1.008491278,0.277888745,-0.569559336,0.472346693,0.113172829,0.37085095,0.146514952,0.253090471,-0.629139662,-0.876367688,0.008517982,0.23390016,0.687513471,0.483478636,-0.128555328,-0.226782262,0.647810161,-0.647475004
1723,0.478268504,0.19399704,0.337020397,-0.209412545,0.377349794,0.466752827,-0.790340602,-0.341854721,0.1348297,0.170696452,-0.162614778,0.618958116,0.38333708,0.111478291,-0.272663623,0.151956186,-0.319072634,0.003668307,0.346691817,0.511184514,0.041567158,-0.406443208,-1.197332382,0.040862776,0.270653754,-1.058946609,0.971439719,0.012036574,-1.085816026,-0.511896789,0.047837354,-0.378944874
581,0.24425216,-0.704027832,-0.082975551,0.390819907,-0.268452436,0.345804006,-0.514199913,0.098582909,0.28247124,0.714510858,-0.038637862,-0.603191376,-0.144711614,0.301201314,0.737596154,-0.440976858,-0.638745189,-0.591583312,0.045265216,-0.048702668,0.447278738,0.502810299,0.045071952,0.370278478,-0.472721279,0.376450926,1.067754626,1.021763325,-0.082524545,0.129596263,0.827848852,0.444904476
371,-0.016990852,-0.282443285,0.122031562,0.613317311,-0.462930709,0.535043895,-0.552435338,-0.043475062,-0.507180035,0.942690194,-0.135396078,-0.796288788,-0.026223449,0.551067352,0.477853239,-0.66896075,-0.68039006,-0.666100621,0.050107714,0.688959241,0.433481097,0.420468926,0.251938343,-0.181566328,-0.898471057,0.198648542,1.177135229,-0.007373716,-0.477647364,-0.077254333,0.784503281,0.149952367
1004,0.791967392,0.358554423,-0.402388752,-0.31929782,0.426147163,-0.379581183,-0.425483823,-0.226648569,0.354151994,0.353887171,-0.57439816,-0.256991357,-0.25633052,0.287319481,-0.258821994,-0.682031155,-0.522865415,-0.535090685,0.872766376,-0.523409426,0.64499712,-0.027379673,-0.343644261,-0.144294187,-0.00780501,-1.224108815,0.475928903,0.146112815,-0.355998546,0.04914473,0.04761814,0.50291568
2804,0.289016604,-0.201258212,-0.366636068,0.35561806,0.245839,0.454656005,-1.865294814,-0.114386827,0.176992849,-0.070004687,-0.311913133,-0.079564072,0.089606464,-0.026671361,-0.365962148,-0.62782377,-0.138290063,-0.735872984,0.834127367,-1.08869803,0.769021451,-0.088335589,-0.264883041,-0.197573394,0.294538558,-1.056303263,0.323127896,-0.605637431,-0.360734046,-0.079618864,0.312162071,-0.141489327
584,-0.351508558,-0.728426278,0.003053775,0.732450724,-0.392424077,0.813653946,-0.851133466,-0.067007117,0.22608225,0.613807678,-0.179870412,-0.222119272,-0.497757196,0.388598591,0.633329749,-0.621025741,-0.579573691,-0.748519123,-0.079161964,-0.349338442,0.483382285,0.417891324,0.36068967,0.294841111,-0.455473334,0.505385101,1.29660511,0.984753668,-0.025062688,0.09395393,0.638787866,0.123550847
2989,0.574593544,-0.605314791,-0.269873768,0.074721724,0.298405498,0.278187692,-0.43115899,0.091670178,0.511108518,1.008096933,-0.715844393,-0.456771463,0.16714564,0.180029884,0.9217242,-0.250106007,-0.827752829,0.057113901,0.395736188,-0.153970942,0.526440203,0.458004743,0.50098294,-0.491357327,-0.839924037,0.211051211,0.604863048,0.801859379,-0.118579812,0.015537832,0.541236401,0.39823997
3571,0.754467428,0.145698741,0.229236245,-0.200522855,0.922017395,-0.061747458,-0.428366721,0.0242949,0.155069128,0.854661822,-0.194725424,-0.291613311,0.331110388,0.344774038,0.236217231,0.654182792,-0.642142117,0.39217639,0.189340681,-0.438108802,0.434014052,0.384005278,0.205397025,-0.902557731,-0.457443476,0.668786108,0.040360037,0.414036095,0.131881088,0.04897524,1.240376115,0.120201871
585,0.05600838,-0.865273237,-0.275324285,0.512629509,-0.676846564,1.058500886,-0.43686384,0.016441645,0.584403992,0.865618885,-0.470646262,0.025836436,-0.568380654,1.080218911,0.426906109,-0.338581383,-0.423478782,-0.550496995,-0.158063501,0.010598284,0.595544457,0.617318332,0.109290659,-0.261250168,-0.481765121,0.163109228,1.221254468,0.904227972,0.020973397,0.014989213,0.998021066,0.411584884
2474,0.606011331,0.325831175,0.454617053,0.000896703,1.146758556,0.078473344,-0.230557039,-1.076827168,0.175046727,0.508633912,-0.48419559,0.288802207,-0.259935558,0.259260744,0.504534125,0.527195632,-0.364384711,-0.317847788,-0.262415797,-0.41877088,-0.61375773,-0.468593776,-0.300140709,0.148453116,-0.810287654,-0.128247783,0.38897571,-0.104991242,-0.914900303,-0.512655497,-0.13558428,0.194089368
2471,0.39938888,0.472215921,0.459295303,-0.113562532,0.529849946,-0.293695956,-1.294479489,-0.977030694,0.41949445,0.934012592,-0.106999472,0.720150352,0.198599085,0.138872564,0.885561049,0.514978528,-0.21163854,0.22297506,0.199834734,0.040801309,-0.309101462,-0.723011553,-0.442841381,0.378594488,-0.793862641,-0.382365108,0.54291445,-0.155127928,-0.814508379,-0.822490275,-0.522477925,-0.437257558
2473,0.232038751,0.388937294,0.35215494,-0.536578715,0.674854219,0.046722773,-0.43645072,-1.023565769,0.513789833,0.691132188,-0.585242927,0.537515998,0.032970581,-0.123630218,0.648053527,0.079181552,-0.588207126,-0.236845225,0.020054827,-0.545890749,-0.243301511,-0.787172079,-0.461793363,0.751262665,-0.755677462,0.016877992,0.485620618,0.478500634,-1.296537399,-0.516642809,-0.52251488,0.173025295
352,0.070482492,0.123736814,0.541020393,0.289515942,-0.207812831,0.310574949,0.01539863,0.277453929,0.336399674,0.820086479,-0.678191125,-0.588063776,0.426249027,1.510825992,0.39185676,-0.45050627,-0.879705667,-0.379376739,0.352541625,0.485553771,0.24788563,0.734429717,0.19475913,0.190896332,-0.630181611,0.387965828,1.413322568,0.240868375,0.216344476,-0.766650796,0.91139406,0.976109326
4053,-0.864852369,0.607900679,0.678753793,-0.396264732,0.294670194,-0.093534626,-0.688982785,-0.570858657,0.492416561,0.366485804,0.218999669,-0.148548514,-0.147307023,0.070822567,0.232329518,-0.34395355,-0.27447179,-0.500383317,0.002819475,-1.054044962,0.057465926,-0.791424453,-0.440202981,0.695011258,0.869600058,0.090587772,0.550152183,-0.100109592,-0.814705729,-0.40941003,0.381603748,0.33555007
3369,-0.934977949,0.600245535,-0.238857582,-0.334087223,0.433586687,0.365695715,-0.614674807,-0.924918592,0.786646664,1.12717104,-0.351821631,-0.10204231,0.256177276,0.197518587,-0.034875944,0.167341501,-1.041966081,-0.411723971,-0.276405722,0.0185533,-0.607697666,-0.917810738,-0.583640456,0.249062642,-0.443587661,-0.11807771,-0.175162807,-0.334638059,-1.032332897,-0.57099396,-0.043498497,-0.084748767
